EC_M01,EC_M02,EC_M03,EC_25C_M01,EC_25C_M02,EC_25C_M03,Temp_M01_C,Temp_M02_C,Temp_M03_C,Mercury_Temp,EC_TrueTemp_M01,EC_TrueTemp_M02,EC_TrueTemp_M03,Temp_Error_M01,Temp_Error_M02,Temp_Error_M03
300.0,873.0,942.0,176.4705882352941,513.5294117647059,554.1176470588234,57.56,61.65,59.27,60.0,10588.235294117645,30811.76470588235,33247.058823529405,-2.4399999999999977,1.6499999999999986,-0.7299999999999969
,1074.0,,,697.4025974025974,,,51.37,,52.0,,36264.93506493507,,,-0.6300000000000026,
,1319.0,,,766.8604651162791,,,58.05,,61.0,,46778.48837209302,,,-2.950000000000003,
,1282.0,,,801.25,,,45.1,,55.0,,44068.75,,,-9.899999999999999,
327.0,905.0,941.0,297.27272727272725,822.7272727272726,855.4545454545454,29.79,30.71,32.5,30.0,8918.181818181818,24681.81818181818,25663.63636363636,-0.21000000000000085,0.7100000000000009,2.5
,1277.0,,,840.1315789473684,,,47.86,,51.0,,42846.710526315794,,,-3.1400000000000006,
443.0,1262.0,1211.0,295.3333333333333,841.3333333333334,807.3333333333334,50.77,51.16,50.53,50.0,14766.666666666666,42066.66666666667,40366.66666666667,0.7700000000000031,1.1599999999999966,0.5300000000000011
,1042.0,,,685.5263157894736,,,49.63,,51.0,,34961.84210526315,,,-1.3699999999999974,
130.0,157.0,,59.63302752293579,72.01834862385321,,86.55,84.76,,84.0,5009.174311926607,6049.54128440367,,2.549999999999997,0.7600000000000051,
80.0,94.0,,72.72727272727272,85.45454545454545,,29.13,29.66,,30.0,2181.8181818181815,2563.6363636363635,,-0.870000000000001,-0.33999999999999986,
,1456.0,,,633.0434782608696,,,80.41,,90.0,,56973.913043478264,,,-9.590000000000003,
,1193.0,,,962.0967741935484,,,32.5,,37.0,,35597.58064516129,,,-4.5,
653.0,735.0,,666.3265306122449,750.0,,23.05,24.34,,24.0,15991.83673469388,18000.0,,-0.9499999999999993,0.33999999999999986,
260.0,737.0,743.0,200.0,566.9230769230769,571.5384615384615,39.12,40.76,39.33,40.0,8000.0,22676.923076923078,22861.53846153846,-0.8800000000000026,0.759999999999998,-0.6700000000000017
181.0,564.0,499.0,106.4705882352941,331.7647058823529,293.52941176470586,60.37,60.23,53.12,60.0,6388.235294117646,19905.882352941175,17611.76470588235,0.36999999999999744,0.22999999999999687,-6.880000000000003
416.0,1407.0,1639.0,198.09523809523807,670.0,780.4761904761905,80.62,79.88,83.31,80.0,15847.619047619046,53600.0,62438.09523809524,0.6200000000000045,-0.12000000000000455,3.3100000000000023
390.0,406.0,,382.3529411764706,398.03921568627453,,25.43,26.02,,26.0,9941.176470588236,10349.019607843138,,-0.5700000000000003,0.019999999999999574,
384.0,1086.0,1129.0,295.38461538461536,835.3846153846154,868.4615384615385,38.89,39.07,39.33,40.0,11815.384615384613,33415.38461538462,34738.46153846154,-1.1099999999999994,-0.9299999999999997,-0.6700000000000017
,1222.0,,,898.529411764706,,,36.55,,43.0,,38636.76470588236,,,-6.450000000000003,
,1217.0,,,790.2597402597403,,,52.15,,52.0,,41093.506493506495,,,0.14999999999999858,
282.0,841.0,932.0,148.42105263157896,442.63157894736844,490.5263157894737,69.87,68.43,72.97,70.0,10389.473684210527,30984.21052631579,34336.84210526316,-0.12999999999999545,-1.5699999999999932,2.969999999999999
338.0,953.0,1002.0,307.27272727272725,866.3636363636363,910.9090909090909,28.83,29.66,33.03,30.0,9218.181818181818,25990.90909090909,27327.272727272728,-1.1700000000000017,-0.33999999999999986,3.030000000000001
198.0,548.0,577.0,179.99999999999997,498.18181818181813,524.5454545454545,29.23,30.91,28.81,30.0,5399.999999999999,14945.454545454544,15736.363636363636,-0.7699999999999996,0.9100000000000001,-1.1900000000000013
,1281.0,,,831.8181818181818,,,50.06,,52.0,,43254.54545454545,,,-1.9399999999999977,
422.0,1208.0,1151.0,383.6363636363636,1098.181818181818,1046.3636363636363,30.55,30.27,29.56,30.0,11509.090909090908,32945.454545454544,31390.90909090909,0.5500000000000007,0.2699999999999996,-0.4400000000000013
308.0,871.0,953.0,205.33333333333334,580.6666666666666,635.3333333333334,47.13,50.29,50.77,50.0,10266.666666666668,29033.333333333332,31766.666666666668,-2.8699999999999974,0.28999999999999915,0.7700000000000031
,1230.0,,,585.7142857142857,,,79.57,,80.0,,46857.142857142855,,,-0.4300000000000068,
416.0,1269.0,1282.0,244.70588235294116,746.470588235294,754.1176470588234,60.86,59.21,59.58,60.0,14682.35294117647,44788.23529411764,45247.058823529405,0.8599999999999994,-0.7899999999999991,-0.4200000000000017
232.0,757.0,500.0,122.10526315789474,398.42105263157896,263.15789473684214,69.0,69.94,71.96,70.0,8547.368421052632,27889.473684210527,18421.05263157895,-1.0,-0.060000000000002274,1.9599999999999937
393.0,1120.0,1172.0,357.27272727272725,1018.1818181818181,1065.4545454545453,29.79,30.14,35.13,30.0,10718.181818181818,30545.454545454544,31963.636363636357,-0.21000000000000085,0.14000000000000057,5.130000000000003
205.0,708.0,714.0,97.61904761904762,337.1428571428571,340.0,81.0,79.32,67.67,80.0,7809.523809523809,26971.42857142857,27200.0,1.0,-0.6800000000000068,-12.329999999999998
146.0,436.0,393.0,112.3076923076923,335.38461538461536,302.3076923076923,39.15,38.92,35.24,40.0,4492.307692307692,13415.384615384613,12092.307692307693,-0.8500000000000014,-1.0799999999999983,-4.759999999999998
369.0,1053.0,1094.0,283.8461538461538,810.0,841.5384615384615,38.71,39.21,41.97,40.0,11353.846153846152,32400.0,33661.53846153846,-1.2899999999999991,-0.7899999999999991,1.9699999999999989
312.0,937.0,1024.0,164.21052631578948,493.15789473684214,538.9473684210526,69.43,69.07,70.01,70.0,11494.736842105263,34521.05263157895,37726.31578947368,-0.5699999999999932,-0.9300000000000068,0.010000000000005116
,883.0,,,939.3617021276597,,,22.57,,22.0,,20665.957446808512,,,0.5700000000000003,
384.0,1119.0,1099.0,384.0,1119.0,1099.0,25.94,25.89,21.92,25.0,9600.0,27975.0,27475.0,0.9400000000000013,0.8900000000000006,-3.0799999999999983
291.0,825.0,771.0,291.0,825.0,771.0,26.65,26.16,22.02,25.0,7275.0,20625.0,19275.0,1.6499999999999986,1.1600000000000001,-2.9800000000000004
441.0,1304.0,1305.0,259.4117647058823,767.0588235294117,767.6470588235293,58.05,60.8,61.46,60.0,15564.705882352939,46023.5294117647,46058.823529411755,-1.9500000000000028,0.7999999999999972,1.4600000000000009
447.0,1317.0,1298.0,262.94117647058823,774.7058823529411,763.5294117647059,60.16,58.55,60.48,60.0,15776.470588235294,46482.35294117647,45811.76470588235,0.1599999999999966,-1.4500000000000028,0.4799999999999969
,1383.0,,,691.5,,,70.39,,75.0,,51862.5,,,-4.609999999999999,
198.0,714.0,772.0,94.28571428571428,340.0,367.6190476190476,80.46,80.01,72.56,80.0,7542.857142857142,27200.0,29409.52380952381,0.45999999999999375,0.010000000000005116,-7.439999999999998
98.0,108.0,,65.33333333333333,72.0,,50.06,46.17,,50.0,3266.6666666666665,3600.0,,0.060000000000002274,-3.8299999999999983,
336.0,924.0,929.0,336.0,924.0,929.0,24.95,24.22,22.83,25.0,8400.0,23100.0,23225.0,-0.05000000000000071,-0.7800000000000011,-2.1700000000000017
709.0,802.0,,633.0357142857142,716.0714285714286,,29.66,30.3,,31.0,19624.10714285714,22198.214285714286,,-1.3399999999999999,-0.6999999999999993,
,1218.0,,,676.6666666666666,,,62.77,,65.0,,43983.33333333333,,,-2.229999999999997,
,1265.0,,,575.0,,,79.68,,85.0,,48875.0,,,-5.319999999999993,
103.0,288.0,233.0,79.23076923076923,221.53846153846152,179.23076923076923,39.12,38.42,36.66,40.0,3169.230769230769,8861.538461538461,7169.2307692307695,-0.8800000000000026,-1.5799999999999983,-3.3400000000000034
437.0,1281.0,1222.0,291.3333333333333,854.0,814.6666666666666,50.57,51.13,49.13,50.0,14566.666666666666,42700.0,40733.33333333333,0.5700000000000003,1.1300000000000026,-0.8699999999999974
421.0,1335.0,1316.0,221.57894736842107,702.6315789473684,692.6315789473684,69.01,71.15,69.65,70.0,15510.526315789475,49184.210526315794,48484.210526315794,-0.9899999999999949,1.1500000000000057,-0.3499999999999943
,771.0,,,820.2127659574469,,,22.02,,22.0,,18044.680851063833,,,0.019999999999999574,
434.0,1280.0,1217.0,289.3333333333333,853.3333333333334,811.3333333333334,51.09,51.1,50.65,50.0,14466.666666666666,42666.66666666667,40566.66666666667,1.0900000000000034,1.1000000000000014,0.6499999999999986
,923.0,,,961.4583333333334,,,22.88,,23.0,,22113.541666666668,,,-0.120000000000001,
202.0,629.0,563.0,134.66666666666666,419.3333333333333,375.3333333333333,49.36,51.04,43.92,50.0,6733.333333333333,20966.666666666664,18766.666666666664,-0.6400000000000006,1.0399999999999991,-6.079999999999998
64.0,98.0,57.0,58.18181818181818,89.09090909090908,51.81818181818181,30.04,30.53,28.83,30.0,1745.4545454545455,2672.7272727272725,1554.5454545454545,0.03999999999999915,0.5300000000000011,-1.1700000000000017
248.0,709.0,740.0,165.33333333333334,472.6666666666667,493.3333333333333,49.15,51.66,50.41,50.0,8266.666666666668,23633.333333333336,24666.666666666664,-0.8500000000000014,1.6599999999999966,0.4099999999999966
,1170.0,,,672.4137931034483,,,60.97,,62.0,,41689.65517241379,,,-1.0300000000000011,
284.0,819.0,829.0,189.33333333333334,546.0,552.6666666666666,49.79,51.17,46.0,50.0,9466.666666666668,27300.0,27633.333333333332,-0.21000000000000085,1.1700000000000017,-4.0
454.0,1261.0,1216.0,302.6666666666667,840.6666666666666,810.6666666666666,49.98,48.42,52.15,50.0,15133.333333333334,42033.33333333333,40533.33333333333,-0.020000000000003126,-1.5799999999999983,2.1499999999999986
371.0,409.0,,285.38461538461536,314.6153846153846,,41.16,37.23,,40.0,11415.384615384613,12584.615384615383,,1.1599999999999966,-2.770000000000003,
,980.0,,,1000.0,,,24.15,,24.0,,24000.0,,,0.14999999999999858,
89.0,105.0,,68.46153846153845,80.76923076923076,,38.92,37.06,,40.0,2738.461538461538,3230.7692307692305,,-1.0799999999999983,-2.9399999999999977,
,941.0,,,811.2068965517242,,,32.5,,33.0,,26769.8275862069,,,-0.5,
,1257.0,,,816.2337662337662,,,48.83,,52.0,,42444.155844155845,,,-3.1700000000000017,
419.0,1421.0,1593.0,199.52380952380952,676.6666666666666,758.5714285714286,80.41,81.79,77.49,80.0,15961.904761904761,54133.33333333333,60685.71428571428,0.4099999999999966,1.7900000000000063,-2.510000000000005
401.0,1152.0,1109.0,401.0,1152.0,1109.0,25.46,26.46,23.02,25.0,10025.0,28800.0,27725.0,0.46000000000000085,1.4600000000000009,-1.9800000000000004
,775.0,,,824.468085106383,,,22.04,,22.0,,18138.297872340427,,,0.03999999999999915,
439.0,1284.0,1219.0,292.6666666666667,856.0,812.6666666666666,49.21,49.32,52.28,50.0,14633.333333333334,42800.0,40633.33333333333,-0.7899999999999991,-0.6799999999999997,2.280000000000001
,1399.0,,,728.6458333333334,,,70.76,,71.0,,51733.85416666667,,,-0.23999999999999488,
421.0,1302.0,1265.0,247.6470588235294,765.8823529411764,744.1176470588234,60.97,58.4,53.9,60.0,14858.823529411764,45952.94117647058,44647.058823529405,0.9699999999999989,-1.6000000000000014,-6.100000000000001
182.0,568.0,510.0,107.05882352941175,334.1176470588235,299.99999999999994,60.74,59.52,52.49,60.0,6423.529411764705,20047.05882352941,17999.999999999996,0.740000000000002,-0.4799999999999969,-7.509999999999998
422.0,1375.0,1354.0,200.95238095238093,654.7619047619047,644.7619047619047,79.68,80.3,73.97,80.0,16076.190476190475,52380.952380952374,51580.952380952374,-0.3199999999999932,0.29999999999999716,-6.030000000000001
407.0,1345.0,1558.0,193.8095238095238,640.4761904761905,741.9047619047619,82.73,80.41,68.85,80.0,15504.761904761905,51238.09523809524,59352.380952380954,2.730000000000004,0.4099999999999966,-11.150000000000006
,832.0,,,630.3030303030303,,,38.95,,41.0,,25842.42424242424,,,-2.049999999999997,
,1294.0,,,808.75,,,45.75,,55.0,,44481.25,,,-9.25,
,1117.0,,,575.7731958762887,,,67.87,,72.0,,41455.67010309279,,,-4.1299999999999955,
,1093.0,,,926.271186440678,,,33.19,,34.0,,31493.22033898305,,,-0.8100000000000023,
405.0,1258.0,1222.0,238.23529411764704,739.9999999999999,718.8235294117646,61.19,59.05,58.05,60.0,14294.117647058823,44399.99999999999,43129.41176470588,1.1899999999999977,-0.9500000000000028,-1.9500000000000028
608.0,616.0,,353.48837209302326,358.13953488372096,,59.53,53.77,,61.0,21562.79069767442,21846.511627906977,,-1.4699999999999989,-7.229999999999997,
52.0,103.0,105.0,40.0,79.23076923076923,80.76923076923076,38.36,38.98,37.06,40.0,1600.0,3169.230769230769,3230.7692307692305,-1.6400000000000006,-1.0200000000000031,-2.9399999999999977
410.0,1177.0,1125.0,410.0,1177.0,1125.0,25.75,25.97,23.31,25.0,10250.0,29425.0,28125.0,0.75,0.9699999999999989,-1.6900000000000013
309.0,878.0,952.0,206.0,585.3333333333334,634.6666666666666,48.35,48.87,50.18,50.0,10300.0,29266.666666666668,31733.333333333332,-1.6499999999999986,-1.1300000000000026,0.17999999999999972
,1383.0,,,601.304347826087,,,87.76,,90.0,,54117.39130434783,,,-2.239999999999995,
795.0,935.0,,368.05555555555554,432.8703703703703,,84.51,75.01,,83.0,30548.61111111111,35928.24074074074,,1.5100000000000051,-7.989999999999995,
421.0,1300.0,1266.0,247.6470588235294,764.7058823529411,744.7058823529411,60.75,60.26,52.28,60.0,14858.823529411764,45882.35294117647,44682.35294117647,0.75,0.259999999999998,-7.719999999999999
435.0,1234.0,1186.0,334.6153846153846,949.2307692307692,912.3076923076923,38.86,40.02,40.21,40.0,13384.615384615383,37969.230769230766,36492.30769230769,-1.1400000000000006,0.020000000000003126,0.21000000000000085
284.0,812.0,826.0,189.33333333333334,541.3333333333334,550.6666666666666,50.93,50.49,42.87,50.0,9466.666666666668,27066.666666666668,27533.333333333332,0.9299999999999997,0.490000000000002,-7.130000000000003
401.0,1193.0,1201.0,267.3333333333333,795.3333333333334,800.6666666666666,49.36,49.59,50.41,50.0,13366.666666666666,39766.66666666667,40033.33333333333,-0.6400000000000006,-0.4099999999999966,0.4099999999999966
434.0,1267.0,1214.0,289.3333333333333,844.6666666666666,809.3333333333334,49.63,49.48,53.04,50.0,14466.666666666666,42233.33333333333,40466.66666666667,-0.36999999999999744,-0.5200000000000031,3.039999999999999
294.0,873.0,978.0,140.0,415.7142857142857,465.7142857142857,79.37,79.47,74.31,80.0,11200.0,33257.142857142855,37257.142857142855,-0.6299999999999955,-0.5300000000000011,-5.689999999999998
426.0,1376.0,1617.0,202.85714285714286,655.2380952380952,770.0,80.62,80.95,83.91,80.0,16228.57142857143,52419.04761904762,61600.0,0.6200000000000045,0.9500000000000028,3.9099999999999966
,1121.0,,,1167.7083333333335,,,23.31,,23.0,,26857.29166666667,,,0.3099999999999987,
403.0,414.0,,191.9047619047619,197.14285714285714,,79.68,62.77,,80.0,15352.380952380952,15771.42857142857,,-0.3199999999999932,-17.229999999999997,
412.0,1208.0,1200.0,274.6666666666667,805.3333333333334,800.0,48.42,49.13,51.01,50.0,13733.333333333334,40266.66666666667,40000.0,-1.5799999999999983,-0.8699999999999974,1.009999999999998
368.0,1141.0,1087.0,368.0,1141.0,1087.0,25.46,26.45,21.87,25.0,9200.0,28525.0,27175.0,0.46000000000000085,1.4499999999999993,-3.129999999999999
,1258.0,,,566.6666666666667,,,79.88,,86.0,,48733.33333333334,,,-6.1200000000000045,
95.0,241.0,246.0,86.36363636363636,219.09090909090907,223.63636363636363,29.46,29.76,28.38,30.0,2590.909090909091,6572.727272727272,6709.090909090909,-0.5399999999999991,-0.23999999999999844,-1.620000000000001
,941.0,,,475.25252525252523,,,72.08,,74.0,,35168.68686868687,,,-1.9200000000000017,
,1220.0,,,677.7777777777777,,,62.25,,65.0,,44055.555555555555,,,-2.75,
,1063.0,,,610.9195402298851,,,56.83,,62.0,,37877.011494252874,,,-5.170000000000002,
130.0,413.0,387.0,68.42105263157895,217.3684210526316,203.6842105263158,69.13,69.85,64.5,70.0,4789.473684210526,15215.789473684212,14257.894736842107,-0.8700000000000045,-0.15000000000000568,-5.5
,1377.0,,,631.6513761467891,,,77.2,,84.0,,53058.71559633028,,,-6.799999999999997,
459.0,1314.0,1289.0,270.0,772.9411764705882,758.235294117647,59.42,59.03,53.55,60.0,16200.0,46376.470588235294,45494.11764705882,-0.5799999999999983,-0.9699999999999989,-6.450000000000003
,1168.0,,,1061.8181818181818,,,28.38,,30.0,,31854.545454545452,,,-1.620000000000001,
,1223.0,,,783.9743589743589,,,51.54,,53.0,,41550.64102564102,,,-1.4600000000000009,
,1122.0,,,863.0769230769231,,,39.84,,40.0,,34523.07692307692,,,-0.1599999999999966,
403.0,1285.0,1202.0,212.10526315789474,676.3157894736843,632.6315789473684,69.81,70.86,74.48,70.0,14847.368421052632,47342.1052631579,44284.210526315794,-0.18999999999999773,0.8599999999999994,4.480000000000004
,1080.0,,,1125.0,,,22.07,,23.0,,25875.0,,,-0.9299999999999997,
